ResponseId,SexOrient,SexOrient_7_TEXT,HeteroHomo,RelOrient,NumPartners,NumCohabitPart,Nonmonogamy Attitude_1,Nonmonogamy Attitude_2,Nonmonogamy Attitude_3,Nonmonogamy Attitude_4,Nonmonogamy Attitude_5,Nonmonogamy Attitude_6,Nonmonogamy Attitude_7,Nonmonogamy Attitude_8,Q137_1,Q137_2,Q137_3,Q137_4,Q137_5,Q137_6,Q137_7,Q138,Q141,Q142,Q143,Q144,Q145,Q146,Q147,Q148,Q149,Q150,Q151,Q152,Q153,Q154,Q155,Q156,Q157,Q158,Q159,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Gender,RelOrient
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1nPqkSRsfmud5iO,1,,1,1,2,1,2,1,5,5,2,1,2,2,1,1,7,1,1,1,1,4,4,4,3,3,3,4,3,4,3,4,2,2,3,3,4,3,3,3,3,3,3,2,3,3,2,3,3,2,2,3,2,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,3,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7IN6WgmK0yUMxI5,1,,3,1,2,2,7,7,7,7,1,1,1,1,1,1,7,1,1,1,1,4,4,4,2,3,2,4,4,4,4,4,3,2,2,4,4,3,4,4,3,3,4,2,4,4,2,2,3,2,2,2,4,3,1,1,2,3,4,4,2,4,5,5,5,5,4,4,5,5,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2mrSbYVHJUeB2Es,1,,1,1,2,1,7,1,7,7,5,1,1,1,1,2,7,2,1,2,1,4,5,5,3,4,2,4,4,3,4,4,1,1,1,4,3,2,1,1,4,5,3,1,1,1,1,1,2,1,1,1,3,2,2,1,4,1,1,4,1,1,2,2,4,4,2,4,4,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3rI1GLPMiDnxcia,1,,1,1,1,1,4,1,6,7,3,3,3,2,1,4,4,4,2,1,1,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,2,4,2,2,4,4,2,4,4,4,4,4,4,4,4,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7M8HZoiUGZU2pjP,1,,1,6,1,1,,,,,,,,,,,,,,,,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_594UzqEWiFXe6jY,1,,1,1,2,1,1,3,4,5,6,4,2,1,3,3,3,2,2,2,1,2,3,4,2,4,4,4,4,4,4,4,2,2,4,2,3,3,3,3,2,2,3,1,1,1,1,1,2,1,1,2,1,2,2,1,4,2,2,3,3,2,1,2,2,4,3,3,4,4,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_42KdD7eiEGrnMEj,1,,1,1,2,1,4,1,5,7,1,1,1,1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3SuaLTMkFsLyYZH,5,,5,"4,6",1,1,2,5,4,2,5,4,5,3,2,7,1,7,2,2,2,4,5,4,3,4,5,4,4,4,4,4,3,4,4,5,5,4,4,5,4,4,4,4,2,2,2,2,2,1,1,3,3,1,3,3,3,2,1,3,3,1,3,2,3,4,4,3,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5CDJkia3H3zUODc,1,,1,1,1,1,,4,,,,,,,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"4,6"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7fp2rdNLobVO69n,1,,1,1,2,1,2,5,4,4,4,4,4,4,5,5,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1peXPliRKvKlcGJ,1,,1,1,3,1,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,4,3,3,4,4,4,4,3,2,2,2,2,3,3,3,3,3,3,3,5,3,3,4,4,5,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2mRu6flZ6Ugy76m,1,,1,1,2,1,3,1,6,3,5,5,5,3,1,1,6,5,1,1,1,3,4,4,2,3,4,4,4,3,4,3,3,2,4,5,4,4,4,3,3,3,3,2,2,3,2,3,2,2,2,3,3,4,3,3,4,2,2,4,3,3,3,2,3,2,3,3,3,3,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5CpswJhpPkcR1eB,1,,1,1,2,1,7,1,7,7,2,2,1,1,1,1,7,1,1,1,1,5,2,4,1,2,2,4,5,5,5,3,2,5,5,4,4,4,5,3,2,5,2,4,1,3,1,4,1,1,5,1,1,4,1,1,1,1,1,1,3,1,5,5,5,5,5,5,5,2,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_399RLL2k0HS4PPB,1,,1,1,1,1,6,1,7,6,2,2,1,1,1,3,7,3,2,1,1,4,4,3,4,4,4,3,3,4,4,4,2,2,1,4,3,2,3,2,3,4,2,4,4,4,3,2,3,2,4,4,2,1,2,1,2,1,1,1,3,1,2,3,2,4,3,2,2,2,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_8qqB6OwjQ7qDpL2,1,,1,1,2,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,5,2,4,5,5,4,4,1,4,5,5,4,4,5,5,5,2,4,5,5,3,4,1,5,1,4,1,1,4,1,1,1,1,1,5,1,1,5,5,5,5,5,5,5,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7r0mOGHdwqIqJ4K,1,,1,1,2,1,6,1,6,6,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5v8SZoBwGhcyL73,1,,1,1,2,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3N2PScq5imTxSRH,1,,1,1,2,1,7,4,4,5,5,5,4,5,1,1,1,1,1,1,1,4,4,3,3,4,3,4,4,3,4,4,4,3,4,3,3,3,4,4,4,3,3,4,3,,3,3,4,4,4,3,3,3,4,4,4,3,3,3,3,4,4,4,4,4,2,4,3,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_8cjzYyMnkIO0OiZ,1,,1,1,1,1,7,6,5,4,3,2,1,2,6,4,7,3,1,2,5,1,3,2,2,2,4,4,4,2,2,4,4,4,3,2,3,4,2,4,2,1,2,3,4,5,4,3,2,1,2,4,4,4,3,2,1,1,2,3,3,4,5,4,3,2,2,3,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5NVYRfvrIsf9qVj,1,,1,1,2,1,7,1,7,7,2,1,3,1,1,7,1,6,6,1,1,4,3,3,2,4,3,3,3,4,4,4,1,1,2,4,4,2,2,4,4,4,2,5,5,5,4,1,5,1,5,5,1,1,1,1,1,1,1,1,1,1,1,4,3,3,2,2,1,1,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3CDELi8X1g1nCJW,1,,1,1,1,1,3,1,3,3,5,5,5,5,1,1,6,1,1,1,1,3,3,3,2,3,3,3,4,3,3,2,3,3,3,3,3,4,3,3,3,3,3,2,4,3,3,2,2,4,2,3,3,2,3,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1ITLmIeXvX98SXL,1,,1,1,2,1,7,1,7,7,5,3,6,2,1,1,7,5,1,2,1,5,5,5,4,5,5,5,5,4,4,4,3,3,3,4,3,3,3,5,3,3,3,4,4,4,5,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2TVyniv80Zfj477,1,,1,1,1,2,7,1,7,6,3,2,2,3,1,1,7,1,1,1,1,4,3,3,3,2,2,3,4,4,4,4,2,2,3,4,3,4,3,2,3,3,3,2,3,3,4,4,3,2,4,3,3,4,4,2,1,4,4,3,1,4,2,2,3,3,4,4,4,4,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3dMny8NFQeaGPYy,1,,1,1,3,1,7,1,6,6,7,2,1,1,4,5,3,6,2,2,2,4,4,4,3,2,4,4,4,2,3,3,4,3,4,4,4,4,3,5,5,4,4,3,2,2,4,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1fNc1GiCa2YhA4z,1,,3,1,2,1,5,2,6,6,3,1,4,2,2,1,6,1,2,1,1,2,5,3,2,4,3,4,4,4,5,4,2,1,3,2,4,4,3,4,4,4,3,4,2,2,3,4,1,2,1,3,4,4,3,2,4,2,1,2,2,1,2,2,2,2,3,5,4,4,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7TBRk6cXTYiDHO5,1,,1,1,1,1,1,4,4,4,4,3,4,4,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_73UiSMaAGN8VVGQ,1,,1,1,1,1,3,1,7,7,3,1,1,5,1,1,7,1,1,1,1,4,3,4,1,4,1,2,3,2,2,3,1,1,4,3,3,3,3,4,4,4,3,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5WHhe4QvWDjfjJN,4,,4,2,1,1,3,4,5,5,5,4,4,3,2,2,6,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3w14wIZbcWzP4U9,1,,1,1,1,1,7,1,7,7,1,1,1,1,1,1,7,1,1,1,1,3,4,4,4,5,5,2,4,2,4,2,5,5,5,5,5,5,5,5,4,4,2,2,2,2,2,3,3,2,2,2,2,3,3,3,2,2,2,3,2,2,2,3,3,3,3,3,2,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2n2TaYJzJfklOtD,1,,1,5,6,1,6,3,5,5,3,3,4,3,2,3,6,5,5,6,2,4,2,4,2,3,3,2,4,3,2,4,2,3,2,4,3,2,4,3,4,2,3,2,3,2,4,4,2,3,3,2,3,4,2,3,2,4,3,2,3,2,4,2,4,3,2,3,2,4,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5eRZsPUMlZUWhNf,5,,3,1,1,1,,,,,,,,,1,1,5,1,1,1,1,4,4,3,2,3,3,3,3,4,4,4,4,4,3,3,3,3,3,5,3,4,3,5,4,3,4,3,3,3,3,3,4,3,2,2,3,2,2,3,3,2,4,4,4,5,4,4,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5sC0AzRdeOx3JFD,4,,4,1,1,1,1,1,1,1,1,3,3,1,1,1,7,1,1,1,1,4,1,4,5,4,4,4,4,4,4,4,1,1,1,1,2,1,1,4,1,1,4,4,4,4,4,4,4,4,4,1,4,1,4,4,4,4,4,4,2,4,5,5,4,4,4,4,4,4,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7qDoPprfNPz1cSt,1,,1,1,2,1,7,1,7,7,7,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,5,4,5,5,4,4,4,5,5,4,2,2,1,2,4,4,4,2,2,4,4,2,2,4,2,2,1,2,2,4,4,4,2,2,2,4,4,2,2,1,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1OABUbRMev0CsZ9,1,,1,1,1,1,2,1,4,4,7,6,6,2,1,1,7,1,1,1,1,3,3,3,2,4,3,4,5,5,4,3,4,4,3,5,5,5,5,5,4,3,4,4,2,2,4,3,2,1,1,3,3,1,4,4,3,4,3,4,2,1,1,1,2,1,2,1,3,2,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1g1aTpbLdZ7Ohlj,1,,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2W7amzkLdMkLPxL,1,,2,1,2,2,4,2,5,7,2,2,2,2,5,4,4,5,5,3,3,3,3,4,3,3,3,4,4,3,3,3,3,3,3,4,4,4,3,4,4,3,3,3,4,4,3,4,3,4,4,3,3,3,2,3,4,3,3,4,4,3,2,2,3,4,4,4,4,3,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3FRrMjpVm6kL6QV,1,,2,2,2,2,7,1,7,7,1,1,1,1,1,2,2,6,1,2,2,4,5,4,2,2,2,4,4,5,5,5,4,4,4,4,4,4,4,5,5,4,4,4,3,2,2,2,2,2,1,2,2,4,2,1,4,3,3,3,3,5,5,5,5,5,5,5,5,5,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5NrbQvZLBJWS8E1,1,,1,1,1,1,4,1,7,6,4,1,4,6,1,2,2,5,2,2,2,4,3,4,3,4,3,4,4,4,3,3,4,3,3,4,4,3,3,4,4,4,3,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,5,4,3,4,5,4,4,4,5,4,4,4,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_8YzRts2mXLCeIVP,1,,1,1,1,1,7,1,7,7,1,1,1,1,1,1,2,2,2,1,1,4,3,4,4,5,5,4,3,5,3,4,4,4,4,4,4,3,1,4,3,3,4,3,3,2,1,3,3,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,3,1,1,4,3,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1MEFLLTkXwA7vZp,1,,1,1,1,1,7,1,7,7,1,1,1,1,1,1,7,1,1,1,1,4,4,4,4,4,4,5,3,4,4,4,2,2,3,4,4,3,4,3,4,4,4,2,2,2,2,3,3,2,2,2,2,4,5,4,5,4,4,4,4,4,3,4,4,4,4,3,4,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7jx1ED55GT8uCk3,1,,1,1,2,1,1,1,4,5,5,3,6,4,1,1,6,1,2,1,1,4,4,4,5,4,3,3,4,4,4,3,2,2,4,4,4,4,2,4,4,4,4,3,4,4,4,4,4,5,2,4,5,1,2,1,1,1,1,2,1,1,3,2,3,3,3,2,4,3,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_58zeLD41LhON9f3,1,,1,2,1,1,4,1,5,5,3,2,2,2,1,1,5,5,1,1,1,3,2,4,4,3,2,4,4,4,3,3,2,2,3,2,3,2,2,4,3,2,2,3,4,3,2,3,3,2,1,1,4,2,1,1,1,1,1,1,1,2,4,4,4,4,3,3,3,3,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5rVgbri5T9u4Vyq,1,,1,1,2,1,4,3,5,6,1,1,1,1,4,4,4,4,4,4,4,4,2,4,3,4,4,3,4,4,4,4,4,4,4,4,3,3,3,2,3,4,3,3,2,3,3,3,3,2,4,4,2,4,4,3,2,4,3,4,2,4,2,4,3,2,2,4,3,3,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_5DpA4SE9dYeGAf0,1,,1,"1,3,5",1,1,5,5,7,5,7,3,1,5,1,1,1,1,1,1,1,2,1,4,4,5,4,3,4,5,3,3,3,1,3,4,4,3,2,2,4,4,2,2,1,3,1,1,1,1,1,1,3,2,1,1,4,4,3,3,4,4,2,1,1,4,3,4,1,1,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3K8CThxMJTCy8Fz,1,,1,1,1,1,2,6,2,2,3,1,1,1,1,2,5,2,1,1,1,4,4,3,4,4,4,3,3,4,5,4,3,2,2,4,4,2,4,3,4,4,4,2,2,2,2,2,5,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,2,2,2,"1,3,5"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_7l9VkUucOUZG5B0,1,,1,1,2,1,7,1,7,7,1,1,1,1,1,7,7,3,1,1,2,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,,
